Id,SalePrice
1606,162724.45209477723
1607,164118.1615108329
1608,213187.43007542114
1609,193023.39602147287
1610,158179.50457430148
1611,139157.19054506236
1612,176364.31600310662
1613,167160.50021753428
1614,130557.06679999753
1615,85459.93659973884
1616,72261.09320563907
1617,97466.29617653982
1618,126843.55506246284
1619,139963.4227424624
1620,163102.4900809685
1621,140555.80674802026
1622,143626.31189421235
1623,244533.6017087709
1624,203488.39805238743
1625,120531.47354082552
1626,158751.47031547257
1627,186589.6060740591
1628,271713.05592766544
1629,175086.39313021165
1630,345480.60622774967
1631,211566.2702533836
1632,235046.9569823558
1633,170659.67533714316
1634,187085.56447502476
1635,176303.76190708915
1636,157767.8825402954
1637,195870.7190683912
1638,179719.67888377293
1639,181544.90287394627
1640,257361.60618173712
1641,168364.90388476077
1642,237524.64237449144
1643,216567.91846019556
1644,223248.41419872164
1645,191120.40142428858
1646,155444.60960067096
1647,153533.13906786352
1648,129977.33167577168
1649,137417.14536793405
1650,117651.53399569402
1651,124130.69805957339
1652,95351.22919443218
1653,99940.25805889284
1654,150782.11135349167
1655,147535.68807316682
1656,145570.15711612327
1657,149907.55705521585
1658,146427.97700221348
1659,126132.67803218558
1660,153253.60952964713
1661,444617.758425972
1662,393106.0633116559
1663,381504.95756428724
1664,421267.5798527271
1665,315549.81462189753
1666,321243.0771253273
1667,370024.5219489467
1668,342490.5922039779
1669,305231.71606628614
1670,353741.38827769225
1671,255950.60491287027
1672,400233.3021798574
1673,278515.81718258583
1674,243418.660770225
1675,192642.33643444045
1676,190682.94769931593
1677,217257.63724211478
1678,408541.87527482945
1679,382141.6771083735
1680,346559.04128264735
1681,258751.6855936892
1682,302877.93812241836
1683,177788.47157843248
1684,175699.4335920522
1685,178129.5809597875
1686,172205.67403797543
1687,168368.45864195784
1688,192933.06884579797
1689,191846.33432716999
1690,188367.46936662306
1691,181496.76364953694
1692,252242.5253581178
1693,160457.98700590487
1694,182310.28534330564
1695,168278.78181595623
1696,271106.47124157107
1697,171503.92356298186
1698,354738.66152846115
1699,312114.1546648351
1700,251705.98997570036
1701,251059.44164819422
1702,243043.722775165
1703,248210.6251381467
1704,275648.59189443965
1705,233526.00304170226
1706,392785.381366541
1707,217362.20456488762
1708,202304.41154710847
1709,268050.288832914
1710,220501.90442206632
1711,256008.9236666654
1712,263353.74056708394
1713,281610.0011947631
1714,208949.8513128492
1715,203436.54071441593
1716,179309.63702172757
1717,167661.44665675794
1718,129582.96527666162
1719,199660.20297820953
1720,236225.50164947184
1721,165244.18599953505
1722,121555.24402571234
1723,155534.87118267306
1724,221564.92883108393
1725,235527.88910053685
1726,187290.4718232703
1727,161617.8037743551
1728,175750.29002205358
1729,168164.38457337642
1730,153186.0051750547
1731,119655.37729693648
1732,127703.69097937562
1733,119629.87388416438
1734,120523.17377618054
1735,131510.57965930237
1736,115858.70757141378
1737,294935.57585444173
1738,215951.47509162518
1739,262502.53102349315
1740,217958.69994593094
1741,195326.87945498375
1742,170351.29135239177
1743,172478.3905869309
1744,282667.44825272413
1745,219025.76027088764
1746,167506.0236103366
1747,213086.41998272281
1748,222522.03333321356
1749,145787.8739294241
1750,129480.83546542983
1751,229327.75434756483
1752,121176.6249833145
1753,147283.05393603977
1754,183649.71348822548
1755,168093.29860775516
1756,141403.85526797123
1757,122510.93481508343
1758,144999.10099338964
1759,161046.2057639216
1760,165538.1718679917
1761,141838.90691636264
1762,175109.72384453984
1763,172796.32933508526
1764,119015.26533188974
1765,161831.37362234652
1766,176336.95732444266
1767,220226.31987999723
1768,144815.59606123663
1769,167360.36560061824
1770,144608.54248321458
1771,121528.18997801834
1772,136081.3962911407
1773,128341.32834217242
1774,134664.8930574703
1775,138191.17574975788
1776,125971.16278864024
1777,114936.8616726227
1778,140102.36306985235
1779,112589.43886774124
1780,170075.5722605994
1781,130485.0183798085
1782,91023.40135077095
1783,139530.06999142125
1784,108283.91930148182
1785,124205.97191279668
1786,128722.08175415864
1787,163193.70600120066
1788,59607.07496127466
1789,100583.17331923595
1790,83208.4205602787
1791,172076.21173429268
1792,156879.73954804256
1793,128341.72636861104
1794,146389.38661037158
1795,129937.94757762518
1796,119748.10250157885
1797,123463.76318123346
1798,124009.42780309077
1799,111098.11048785114
1800,135556.1228490555
1801,134193.1405852644
1802,132164.56995931186
1803,152292.05618654244
1804,144233.20553863153
1805,137385.19206347756
1806,118009.25446300155
1807,129222.17385324377
1808,118548.94515835284
1809,122756.9655579589
1810,141865.53136066016
1811,102236.53262926312
1812,95143.48364694315
1813,119876.99871943572
1814,98520.12619711892
1815,61442.13945716725
1816,97544.51139478314
1817,109326.7823291208
1818,148341.97608434616
1819,125557.3046020341
1820,62166.95443606684
1821,106395.41118518515
1822,144791.79571788164
1823,49835.466735589056
1824,129709.1288180691
1825,136163.94220409152
1826,101993.00131169181
1827,107060.7539575183
1828,146233.60031215835
1829,107240.8949332422
1830,138192.90892457336
1831,144935.35694382328
1832,93319.6092323265
1833,136433.31169057294
1834,122040.57823710763
1835,121190.25230815257
1836,125500.96909027777
1837,85957.56344748936
1838,118467.35861651381
1839,89043.30900083826
1840,150656.72110305927
1841,141187.66294430284
1842,86787.88246258177
1843,132535.27990749935
1844,132153.12128555556
1845,140516.7823231372
1846,153031.96883837253
1847,161494.36907357888
1848,59101.28978322057
1849,106931.3297219703
1850,117845.43392436086
1851,154577.32728428318
1852,129376.84848128587
1853,141145.54413648357
1854,166471.92578427185
1855,150769.54601565198
1856,223527.9098068662
1857,145293.8586592463
1858,133848.78488428326
1859,118355.7704095884
1860,147330.90138568394
1861,118139.8185927891
1862,291782.8778473463
1863,274294.1364092758
1864,274354.6129717758
1865,350324.2116797669
1866,341058.50201358803
1867,230668.38713073218
1868,303741.77892730094
1869,206213.8639619537
1870,226851.8945480455
1871,257009.2941196268
1872,177531.7833701209
1873,238028.45715401735
1874,146770.39852745488
1875,195927.03580528026
1876,195921.35009221203
1877,210667.44531706648
1878,216698.56768917525
1879,129862.66985579579
1880,133956.57682211194
1881,246184.90776297645
1882,243161.7374818537
1883,193590.15296918526
1884,203071.0785145164
1885,235653.96530128896
1886,301012.7850308544
1887,212655.15577283833
1888,280827.966186845
1889,168759.2811745163
1890,119964.46386712226
1891,134016.51560751317
1892,107603.47151459605
1893,136194.61984906922
1894,128603.36959972534
1895,138542.4073083222
1896,125951.12059133706
1897,119070.10734988209
1898,109997.84837125182
1899,150896.9878807559
1900,153610.24700489562
1901,164096.11304762593
1902,144181.695674717
1903,200339.26740525523
1904,142917.45897721767
1905,190013.78806804452
1906,153788.46583767651
1907,182851.77158038222
1908,112109.59166086795
1909,130155.52940544802
1910,124801.22485140554
1911,207093.91653029967
1912,301824.7407843687
1913,142825.34914038362
1914,64693.305829205274
1915,308506.39015770244
1916,69304.22673708053
1917,246052.41124235446
1918,141039.43795305007
1919,162795.60208918605
1920,152744.7200077657
1921,434317.9433651348
1922,324088.8671181354
1923,202621.6766974699
1924,217469.6433091054
1925,192140.46608652623
1926,402354.7155725401
1927,134503.1165558718
1928,153193.91817561656
1929,123936.5842002082
1930,131059.66746649714
1931,145843.73368595308
1932,145706.98581806917
1933,173836.28618059336
1934,178271.4078489526
1935,174302.35822536345
1936,185867.25995184618
1937,179895.44384111912
1938,174589.4638116601
1939,236359.62073027893
1940,186326.19095884028
1941,169272.7984883526
1942,188451.07473799508
1943,204220.51171339952
1944,355990.0348289115
1945,404422.8900464481
1946,146102.34455465403
1947,298336.7537858817
1948,166557.41458149866
1949,254934.67388007932
1950,180404.827595632
1951,246130.86259580514
1952,212604.63360963576
1953,166639.22007124402
1954,178385.91386330043
1955,134948.6584495644
1956,290164.5692374385
1957,153856.16279978468
1958,314089.79528621887
1959,149428.99061758548
1960,117728.02171378459
1961,118643.81362958805
1962,96129.12510916108
1963,102087.06346289271
1964,108827.22082101504
1965,142178.61259069355
1966,145051.45290783676
1967,271396.52722771897
1968,398020.06224567845
1969,405963.5322942486
1970,399752.72844913893
1971,421924.8005239011
1972,382614.3299453198
1973,267306.2512933784
1974,320769.29294317943
1975,428419.19782467856
1976,267110.30314126716
1977,338704.52169326134
1978,362116.6445169783
1979,321357.13359830936
1980,201257.27706347726
1981,329924.8185278314
1982,212425.28848996395
1983,200806.6036828617
1984,169912.86700240942
1985,223511.33372427727
1986,212744.41913511182
1987,177890.98838460143
1988,180650.8682548227
1989,196162.94287375594
1990,213966.0835466121
1991,226436.1608729054
1992,212692.88653141254
1993,173909.76847861032
1994,227396.83587221598
1995,185618.31916079455
1996,252494.56752916012
1997,315437.71209614864
1998,320287.5918838769
1999,249582.46529569724
2000,316232.79473975557
2001,269558.0155766212
2002,254202.9008183353
2003,261347.27150569393
2004,260715.68007678824
2005,219398.69218026396
2006,221464.5377086765
2007,251385.93771130027
2008,216709.03066955274
2009,188599.45476242184
2010,196356.7513622286
2011,135143.47994879243
2012,177201.7488849293
2013,187917.40204038745
2014,189273.41890669885
2015,199181.5756045598
2016,194821.60613232545
2017,196238.4943667844
2018,124951.74236183928
2019,134859.5171624117
2020,110411.86281330368
2021,114855.65991817757
2022,184548.52885505577
2023,137034.90068681564
2024,250623.7756781585
2025,343183.1689686228
2026,175327.60758028904
2027,157611.1432715514
2028,155777.26881812318
2029,167415.0394249304
2030,259285.75718483137
2031,211236.77506761687
2032,240713.81493789074
2033,252756.68206509855
2034,170848.6868315604
2035,209379.78558385198
2036,192352.86872082786
2037,196686.95176779048
2038,287447.42651303846
2039,209232.82793160962
2040,278451.6965938257
2041,264804.1490912381
2042,205070.97339140842
2043,172126.1834887523
2044,164151.4652941278
2045,200699.0680552802
2046,142421.3295447124
2047,143080.41077892738
2048,140175.39719816518
2049,138489.41006586832
2050,175239.1396419495
2051,106402.21715299343
2052,127965.9282947703
2053,146916.9372526468
2054,86959.6128909561
2055,155378.49643382098
2056,144120.81209412205
2057,119974.29348465275
2058,229513.06850366868
2059,139912.7003027675
2060,167734.65372528997
2061,171230.98189753006
2062,130550.33200979768
2063,110573.0603325889
2064,139751.89764735155
2065,119399.93409317464
2066,160467.24896579114
2067,107637.9429445883
2068,141796.9679216886
2069,89760.09229183762
2070,116321.69488525054
2071,96422.32907172097
2072,132970.3409089278
2073,138138.40991449993
2074,176500.59964851246
2075,144288.1495212081
2076,122759.8708004822
2077,155041.16974123032
2078,129976.3099457901
2079,131480.82737749236
2080,119046.84580507899
2081,130013.14537571014
2082,125631.46373276247
2083,144228.05610898524
2084,114213.93489508967
2085,119940.0949348457
2086,115197.08293827983
2087,120933.00156663712
2088,101173.31954272633
2089,79493.41043839119
2090,124256.12955907486
2091,121151.00937793215
2092,128895.06049140048
2093,116351.25345973438
2094,112736.74313448765
2095,144539.55692647144
2096,80899.40478001213
2097,97371.07079231605
2098,143221.12231087836
2099,63223.560965668905
2100,83985.12136112359
2101,124581.73218625545
2102,130688.17680658925
2103,106755.54074364057
2104,137076.7554661306
2105,120370.75862088989
2106,63460.497689994874
2107,194372.9415083199
2108,114441.21983522119
2109,111895.0284488286
2110,136360.66493507574
2111,134647.65798632227
2112,143041.84747246903
2113,118298.1589263585
2114,117957.52198945897
2115,160591.92671282133
2116,122108.80377596983
2117,147688.87830649933
2118,123467.07007422448
2119,111681.87636891684
2120,113572.39706182403
2121,88572.27649849802
2122,108393.67091608228
2123,89322.66210442882
2124,160501.87013912704
2125,126986.74704231092
2126,155142.49006452927
2127,145951.59654150796
2128,126787.51628903078
2129,96736.0584543687
2130,130650.56141653059
2131,136743.8952193204
2132,114400.3953291269
2133,126905.13358023332
2134,121931.37469506038
2135,94330.304766681
2136,69798.47875407376
2137,114872.95607749112
2138,139725.01764255363
2139,155539.47101901102
2140,140706.94987606248
2141,144033.88247042344
2142,126777.21418564595
2143,146898.83103313347
2144,118270.03701288858
2145,135744.48124119296
2146,161787.8003486675
2147,137743.53523600858
2148,132295.62394655286
2149,141091.54923938384
2150,218179.91305061686
2151,111903.8432582306
2152,166077.8557005216
2153,159650.46066775045
2154,114935.64058280463
2155,140586.6936816031
2156,259416.365572091
2157,224873.2113848189
2158,238155.53224515758
2159,210197.0169689716
2160,174029.67562972035
2161,240919.97176421888
2162,356753.3362449758
2163,351994.3436458883
2164,245074.33233689444
2165,194881.30905676505
2166,148901.93608079368
2167,215101.2373734863
2168,198940.15614640512
2169,198580.5555503026
2170,209347.40884780732
2171,154658.035818675
2172,136698.25621984317
2173,160014.26788889465
2174,225929.69609011858
2175,281624.8984972238
2176,323003.8292076772
2177,234188.54686643186
2178,212359.76710444596
2179,143286.1540200613
2180,213633.71348935083
2181,191324.2089102474
2182,223258.94226972162
2183,191470.09410118897
2184,124289.83102247064
2185,123462.21170133185
2186,147335.79410185834
2187,149618.3266339519
2188,155918.05461381184
2189,213606.46228987025
2190,81572.77650249329
2191,82544.48296360041
2192,96186.20697399956
2193,102409.15907315654
2194,96866.53264953104
2195,119734.85698353832
2196,102622.53030408964
2197,117082.26853884013
2198,156770.46964792907
2199,170331.0389598101
2200,149011.2081988925
2201,146721.40905980126
2202,204025.77932754022
2203,140819.213369709
2204,185251.33085335314
2205,117485.17492883297
2206,137698.6947737598
2207,206515.0013340306
2208,236712.32555646723
2209,229580.3503075501
2210,121350.82940116941
2211,117579.75321763821
2212,114351.66528368554
2213,103457.27425009258
2214,140204.67712244825
2215,101489.78703663076
2216,147773.29555219036
2217,73582.013078241
2218,78783.54263994138
2219,80358.10413479828
2220,73487.3095758452
2221,310088.89175470517
2222,273008.92448524333
2223,298327.7625890123
2224,209631.6820825595
2225,119006.68140687712
2226,197096.574227945
2227,203622.88733939006
2228,272018.58408626233
2229,240687.99116563887
2230,156799.3441316606
2231,217756.97723169404
2232,182388.39113025833
2233,176966.5954332648
2234,235793.79397573665
2235,224953.68605516976
2236,255537.84916727192
2237,328433.3809173035
2238,201854.51283410855
2239,112988.0527439905
2240,163867.8255629148
2241,151370.65743239535
2242,129457.75055117252
2243,130932.76618048124
2244,102726.81276866408
2245,99440.32976073494
2246,143769.4071167343
2247,106819.29632399799
2248,128275.15919631072
2249,126021.21434332304
2250,137175.31275525002
2251,104148.8819230333
2252,169685.21832648458
2253,155398.644375215
2254,176884.7400383457
2255,187764.06237161392
2256,182869.14466991878
2257,201924.48620014935
2258,166383.63694235048
2259,179758.12363143335
2260,167310.5953361918
2261,185179.510688305
2262,209779.76046694757
2263,372077.42219910206
2264,409977.0430794497
2265,169523.32964092898
2266,293149.1335584007
2267,364947.7740724023
2268,403367.803810559
2269,147976.56309506472
2270,195734.72662743565
2271,206013.40569484094
2272,193605.81422035047
2273,163859.68018152
2274,178980.13833876033
2275,153193.38013187333
2276,183270.50888352515
2277,185592.87554942432
2278,147598.220518518
2279,127570.38529082201
2280,120913.6447103483
2281,176493.10808612496
2282,193141.34894617292
2283,104381.45570597085
2284,107718.79805168284
2285,146649.2968252816
2286,123357.05050934985
2287,359440.6241086511
2288,269569.38692490046
2289,362854.31390367675
2290,422475.1868512256
2291,323259.45279774244
2292,412410.04027289763
2293,419398.8894653675
2294,409235.8053110952
2295,409297.21252849564
2296,266024.8039569517
2297,324298.1919749545
2298,329543.7660804568
2299,380678.7308795393
2300,329702.32600168575
2301,297772.7772110802
2302,241102.2281228951
2303,228110.0316967335
2304,228013.55420282873
2305,191383.81485807768
2306,187650.79847144004
2307,194687.39682715855
2308,220909.59835278086
2309,283045.7102154537
2310,204049.1363125495
2311,197180.8882858468
2312,175161.32816067204
2313,175967.17080820998
2314,171290.81389223906
2315,177003.96012400655
2316,186865.35241177885
2317,183501.6848443906
2318,181125.90593439704
2319,180464.68774627024
2320,185964.17019052888
2321,235203.89696804326
2322,174756.0320294987
2323,184859.56606113276
2324,169624.60091171422
2325,210601.2158966955
2326,167029.78154987245
2327,204114.05901929832
2328,220382.90811781408
2329,188143.53609176085
2330,178533.45777832952
2331,355220.5105616947
2332,381147.30831706396
2333,305354.0859649381
2334,259267.01429482753
2335,261348.2024941864
2336,327667.1234711558
2337,198003.08762268763
2338,262298.512789821
2339,212409.90592658482
2340,382155.9747902899
2341,214597.07174962352
2342,223741.14630475844
2343,227218.83663980203
2344,210990.76262448606
2345,232155.4194124047
2346,207725.53877077304
2347,196886.34897714664
2348,231276.22210019268
2349,182391.1597570374
2350,298626.3776182299
2351,268913.57069694484
2352,261170.50537161465
2353,252630.06257599348
2354,132638.8964851758
2355,135751.4174369473
2356,154895.30094966455
2357,194332.39539114898
2358,195369.20438461372
2359,133137.02294106188
2360,118368.69356382223
2361,142573.67133807705
2362,258900.52794595517
2363,142916.72736333247
2364,151156.18164102218
2365,208024.6385726959
2366,189404.33937122262
2367,222399.00584858895
2368,216744.94911315007
2369,213254.8094443784
2370,169139.65003812267
2371,171290.3797233447
2372,187326.2663699537
2373,268845.3159487449
2374,299358.869649712
2375,244892.6750493818
2376,276358.69463229744
2377,324130.22283901734
2378,142300.39690745296
2379,191922.62586117873
2380,141818.59810777672
2381,164643.1039432206
2382,206027.5911180922
2383,204810.7977658537
2384,245926.2057848049
2385,157525.20918050525
2386,138192.44583833424
2387,136090.76011242392
2388,99693.67518962068
2389,126339.38014816867
2390,149151.37975304472
2391,145164.0501370463
2392,116699.3217562883
2393,162220.46139753
2394,142861.08158291594
2395,202468.440570235
2396,141425.8017751233
2397,212725.56127070877
2398,140744.91762973883
2399,62485.55480432157
2400,60202.1744193905
2401,115459.12260627304
2402,143129.22392105352
2403,136622.37234625508
2404,151628.9565009511
2405,164256.9375248964
2406,152292.62503512457
2407,127564.18657181415
2408,144455.5879163929
2409,123786.34921311204
2410,168657.08072379237
2411,122393.48612850046
2412,157746.443147348
2413,130724.90571888366
2414,141634.7736341078
2415,135858.49671620413
2416,125105.15394244302
2417,132354.72920134905
2418,129818.4037706921
2419,129133.67386252379
2420,127005.41192557134
2421,152112.48454450414
2422,110308.95023540917
2423,123504.90948795313
2424,150567.41439970766
2425,195207.16772323335
2426,131849.77068540998
2427,133624.55400475438
2428,174729.47895666666
2429,118059.3142290154
2430,131541.60853288585
2431,114411.10159885188
2432,143359.6733057409
2433,147197.57112722847
2434,138066.58125158786
2435,151662.51463549217
2436,108134.58150378319
2437,112251.33822156835
2438,129928.18669681856
2439,110373.91416374162
2440,118994.63537215293
2441,96346.60280537263
2442,101892.18845420971
2443,121245.77001456261
2444,131814.34141638826
2445,84997.39454136179
2446,134768.31175787858
2447,175750.12948262424
2448,135114.140363683
2449,109125.41108608074
2450,147417.25987212308
2451,125488.66106958107
2452,190673.1364668621
2453,95765.96850071396
2454,114330.38193529139
2455,129486.12615021525
2456,132508.1751962011
2457,128493.9589383629
2458,122031.53782352866
2459,110878.77251689497
2460,135074.59125875658
2461,122597.8245472154
2462,136941.96806324832
2463,121815.96030481209
2464,170872.6724507662
2465,140743.26675707934
2466,114473.24537796239
2467,126867.07624067401
2468,80497.58882871215
2469,82737.84637258232
2470,196224.20611390317
2471,198072.6308374202
2472,159942.87663677082
2473,119572.8431032131
2474,89240.78748668199
2475,211004.46750762966
2476,117387.69924616594
2477,130069.69994624739
2478,158879.2059060047
2479,106914.76801279026
2480,152535.80682417584
2481,124323.86538832287
2482,128942.98996887397
2483,116805.11619665787
2484,122553.84819503815
2485,127687.67262678707
2486,152846.3024009272
2487,172244.5055544769
2488,159970.43563758876
2489,149522.01773887235
2490,148315.9851351624
2491,96162.91273354935
2492,185893.1776933601
2493,148663.59613535102
2494,148824.5606602147
2495,97205.55077890857
2496,243381.93811896592
2497,154778.74125208892
2498,114105.7740544391
2499,92946.4186010826
2500,134071.7287227915
2501,134869.97392676157
2502,143996.56828586088
2503,99411.02734825891
2504,179157.85372424818
2505,220303.10325935908
2506,247421.58821605673
2507,276074.65134606627
2508,248300.09277838966
2509,215014.99910725123
2510,219748.30720308246
2511,179920.29060487193
2512,208668.12304160796
2513,207122.83499291746
2514,235132.48815926723
2515,144558.8415692298
2516,174646.0593282691
2517,142625.11055702015
2518,152377.74353053194
2519,224534.6026428965
2520,215469.17557669294
2521,190224.65523521422
2522,223585.9301654413
2523,124382.07855981925
2524,140912.613477783
2525,149557.2769188282
2526,133210.58570771787
2527,117884.80401614004
2528,133130.11960807082
2529,133157.12083040684
2530,120778.66323103728
2531,244193.70843028254
2532,222639.42158695933
2533,201404.50946040938
2534,223569.37250205412
2535,298991.9784907893
2536,235124.25786696706
2537,222995.03889364298
2538,181913.55203274795
2539,192798.9575780449
2540,181879.22654330672
2541,186989.74475508893
2542,172720.60058452532
2543,129085.62369737825
2544,124176.3843464229
2545,137176.12408626318
2546,130209.74505150446
2547,138891.92863246295
2548,141753.3589302064
2549,163644.51033997
2550,282089.44471533294
2551,137450.89112836425
2552,132734.7255042289
2553,76172.60477087768
2554,104531.18250883519
2555,120662.56129498663
2556,113109.41326707051
2557,111651.26883726174
2558,137354.1153867243
2559,138527.29808158398
2560,145013.01296924416
2561,137114.0483474199
2562,138245.68792640162
2563,150615.74627026002
2564,199552.0221262751
2565,133863.7492079975
2566,161976.4882451456
2567,140717.96879002836
2568,185794.9976124439
2569,197006.73634354415
2570,117690.91561877445
2571,187954.4767690368
2572,149194.26372146886
2573,198561.47724053054
2574,253273.26279311418
2575,126813.8814594719
2576,117788.34316166889
2577,147927.97697789682
2578,86557.98345422701
2579,72038.93401993881
2580,118023.01662843577
2581,117045.45904352232
2582,123845.55908887846
2583,270258.0803575127
2584,165104.58420667474
2585,186642.48109413986
2586,222902.83414587006
2587,196341.32722985826
2588,143476.8494249994
2589,149356.405174079
2590,210438.3139209291
2591,207807.1690301316
2592,217539.02682348056
2593,251568.0583362881
2594,170824.28349096168
2595,201959.23216240172
2596,318303.6408409036
2597,195056.94495722
2598,275737.07396276575
2599,318892.37918605725
2600,131876.88991195316
2601,148560.56881903924
2602,86275.6530981849
2603,96940.77655552978
2604,87677.26038127093
2605,81934.5284532285
2606,151067.10743810076
2607,193682.72082957323
2608,203432.19851867194
2609,170538.75156696734
2610,109686.32504968133
2611,122505.03397216435
2612,153139.4923670208
2613,133481.8391430779
2614,128623.3629296374
2615,150346.67621960692
2616,141199.92167676744
2617,172122.0197802333
2618,201046.66790264536
2619,191455.29128507234
2620,185130.74155161466
2621,177361.9829207096
2622,184502.59100797694
2623,245461.33725275245
2624,325101.8750979376
2625,300091.38162181707
2626,175379.62065483068
2627,166076.11289060238
2628,452093.0753381045
2629,454532.3318702322
2630,350084.6768672712
2631,442813.92347180995
2632,416597.1104232604
2633,293619.9874442862
2634,431224.24411134387
2635,158905.99072282593
2636,177237.04609621596
2637,168166.35809388233
2638,237069.60389988127
2639,187473.74303289954
2640,153855.51419340805
2641,108059.39369902754
2642,197513.93398385364
2643,99872.29715225977
2644,123690.03117530874
2645,103990.66719509944
2646,94097.51911129107
2647,100795.54314975042
2648,146327.400987754
2649,142436.23546161887
2650,147733.92431514754
2651,143923.51107284284
2652,405717.3070273798
2653,250105.35517858874
2654,242451.02177860125
2655,390479.3800490977
2656,327349.10199057125
2657,364730.81025455886
2658,308844.4498491276
2659,287157.7301539694
2660,361148.97756055224
2661,340431.6930263535
2662,363235.02164869674
2663,275295.16803063155
2664,272504.42932309426
2665,320269.77705295465
2666,278053.9538572408
2667,167140.37681770383
2668,174894.38356096426
2669,181594.43687246213
2670,269049.3594432812
2671,181552.62721350713
2672,195154.78409291257
2673,208081.18709533394
2674,197972.13837343152
2675,172313.12478255716
2676,191747.34228028267
2677,192840.18841388202
2678,246178.76686173351
2679,267316.0284959176
2680,280932.7083690804
2681,381898.44963603385
2682,314217.96302199806
2683,449867.0712331449
2684,303077.721166633
2685,315459.78375442245
2686,248865.3478939645
2687,307229.7653033296
2688,207624.54873041838
2689,200657.78446708928
2690,408073.66306421126
2691,193849.82275363276
2692,130525.94436278389
2693,193642.1132270561
2694,130078.65925092757
2695,196401.634844809
2696,190057.12163540348
2697,184523.99376520322
2698,189272.85210302807
2699,178758.3340288209
2700,161786.3834032676
2701,158583.99940659117
2702,114975.4511990562
2703,128202.34580854466
2704,140849.66070457795
2705,119966.34149246695
2706,121900.00919955538
2707,127242.28860040077
2708,134095.46505580528
2709,104009.6529602683
2710,129058.94861787184
2711,260373.08415367315
2712,357983.526586463
2713,172215.14280059317
2714,151853.83192494008
2715,170300.00171595803
2716,142997.1354453685
2717,180407.49471248215
2718,217316.17811883346
2719,158065.50171949033
2720,168450.97121935477
2721,137762.2440530571
2722,160103.4546876411
2723,144532.54046563714
2724,129854.03015937467
2725,134152.85851645423
2726,152792.05137068476
2727,173564.5493517786
2728,168118.67688265632
2729,147088.51068833485
2730,146301.9642916263
2731,133315.5444821152
2732,126868.07961067682
2733,158203.1275201122
2734,148769.7436012005
